Cell,MEK,Tot_Prot,MEK_Norm,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66
920,427.9779875,1422.176162,0.300931768,-0.013683878,-0.018379339,-0.016352339,-0.02456666,-0.01946447,0.010350844,0.007575811,0.014677231,0.031206484,0.028636317,0.074813573,0.098934979,0.112403922,0.13090211,0.173146099,0.215610696,0.21002389,0.255512728,0.303969672,0.316230685,0.356686052,0.401913772,0.404293963,0.38846191,0.400451164,0.405827402,0.417761318,0.405031832,0.380861861,0.363073955,0.395521966,0.326039788,0.312304754,0.286150738
921,469.7416426,1588.61056,0.29569339,0.036753459,0.001484711,-0.001957889,-0.023722421,-0.036753466,0.014548463,-0.020026798,-0.027542186,0.017099114,0.040117012,0.069571656,0.044469188,0.054515619,0.065247748,0.087192538,0.06753779,0.035664582,0.062880615,0.052140193,0.046170031,0.042094047,0.032244833,0.028774553,0.034230284,0.016603216,-0.009836894,-0.004379543,-0.02650857,-0.068678214,-0.044829393,-0.040333172,-0.108988096,-0.064008844,-0.081700519
922,630.4995065,2283.053921,0.276164965,0.024269362,-0.006174292,-0.016345845,-0.015964176,-0.025220313,-0.026306444,-0.012696205,0.000833119,0.034947259,0.042657535,0.060816606,0.051111181,0.041279627,0.029520949,0.021915677,0.021983244,0.013076083,0.009497045,0.003925013,-0.011026797,-0.006212927,-0.021990122,-0.018171759,-0.024822093,-0.036749765,-0.044594652,-0.041952664,-0.046914211,-0.056944089,-0.067920474,-0.057001863,-0.070787488,-0.068114592,-0.071619112
923,491.5150513,1860.385728,0.264200614,-0.008013761,-0.015625848,-0.031477915,0.010769329,-0.024697954,0.02251227,0.027776804,-0.041160627,0.008228258,0.051689444,0.035841432,0.045021667,0.048786649,0.050246255,0.090010067,0.072578837,0.020582455,0.015417197,0.017801114,-0.004753774,0.016678874,0.003322412,-0.017472973,-0.07290991,-0.069674508,-0.068522345,-0.075701646,-0.09245782,-0.078073724,-0.131276484,-0.134549209,-0.192071703,-0.151435968,-0.141788445
924,709.9530471,2154.49837,0.329521274,0.002679045,0.02075615,0.017695046,-0.026755792,-0.021829083,-0.022011244,-0.00562361,-0.012764362,0.016250583,0.031603267,0.129688593,0.470020441,0.619304965,0.664073727,0.698481496,0.709866009,0.648608691,0.680774035,0.661860234,0.672323728,0.660632998,0.652894113,0.63064639,0.614608327,0.636062132,0.642859802,0.635828685,0.624477904,0.601861164,0.630909324,0.61671285,0.609289347,0.582779235,0.605441783
925,581.9836314,1976.060936,0.294517047,-0.018478552,-0.004044189,-0.021907293,0.003321605,-0.009204724,-0.008987493,-0.003180192,0.011505323,0.025626226,0.025349288,0.046127599,0.062805949,0.074685939,0.096588146,0.096189215,0.084484518,0.102939577,0.115579756,0.090508866,0.100733105,0.080111628,0.110631341,0.093421344,0.093385352,0.083353575,0.098511422,0.107675645,0.108611779,0.095236551,0.126358128,0.146671146,0.155392737,0.194174089,0.160501381
926,476.8144298,1348.212138,0.353664246,0.00499825,0.029893577,-0.000213287,0.006629478,-0.02085836,-0.030687302,-0.013374109,-0.0064077,0.020287808,0.009731646,0.017448906,0.002091259,0.017318633,0.026844698,0.026052036,0.028242776,0.066549391,0.09194656,0.095981745,0.126339427,0.141485561,0.195356561,0.175891492,0.174427855,0.176399189,0.217780936,0.192685781,0.203302783,0.181750051,0.204383752,0.228495952,0.204680676,0.210887283,0.202594444
927,305.0657632,950.9451346,0.320802696,0.016403015,-0.008386552,-0.019532126,-0.01335403,-0.016338607,-0.018990009,-0.007702894,0.00951289,0.019395296,0.038993018,0.134331427,0.237972102,0.264357202,0.273358544,0.260778241,0.275293199,0.276373754,0.278986605,0.258585866,0.257045818,0.243468828,0.220201985,0.19084464,0.186072332,0.159508912,0.147425072,0.159792183,0.167503446,0.163542729,0.184550033,0.18657426,0.175123479,0.19372766,0.167173192
928,370.4586848,1414.657664,0.261871613,0.015374493,0.009249187,-0.013903521,-0.024801231,-0.019564321,-0.024496701,-0.027611665,0.012542121,0.025541247,0.047670393,0.071826468,0.058292935,0.048677989,0.073302533,0.081343952,0.09295646,0.09353817,0.065747046,0.072368688,0.083318785,0.092223981,0.081856713,0.11252155,0.08208157,0.110546436,0.086885322,0.057258401,0.062014026,0.065489784,0.013930798,-0.002879235,-0.030230558,-0.025399801,-0.062667541
929,593.4503375,1778.635549,0.333654828,0.004163363,0.006896316,-0.007353284,-0.025038921,-0.028108853,0.002221121,-0.02652179,-0.016926463,0.02492744,0.065741071,0.040206717,0.023636299,0.040671482,0.067266853,0.050454619,0.060066503,0.037406708,0.033225525,0.031470188,0.010745338,0.015606058,0.017206137,0.005168732,-0.001763858,0.00299939,-0.011671715,-0.007182064,-0.018482712,-0.018840315,-0.021707003,-0.015134789,0.006329993,0.0017594,0.026279283
930,419.9031758,1443.517238,0.290888924,-0.000772536,-0.003192666,-0.001585449,-0.012081136,0.002992699,-0.021087547,0.003409783,-0.012136972,0.016057207,0.028396617,0.045547448,0.061838538,0.11708725,0.224464615,0.326668697,0.39295881,0.429142248,0.471984998,0.420914025,0.450951715,0.424702192,0.437084009,0.448750673,0.434749364,0.459958247,0.468928671,0.388577294,0.397872425,0.391850353,0.411735177,0.398766939,0.400529176,0.41477044,0.363574266
931,436.9715982,1691.945268,0.2582658,-0.005472119,0.003872302,-0.017460424,-0.009728597,-0.050170689,-0.035985932,0.004095354,0.004432454,0.044862944,0.061554706,0.079037677,0.117144447,0.052526884,0.109797639,0.060778661,0.063913623,0.046888469,0.065536013,0.047544896,0.039993934,0.035657784,0.04648597,0.036796801,0.049969487,-0.009491163,0.023558466,0.002727601,-0.002151486,-0.013462586,-0.014175943,0.021099781,0.019614031,0.006211005,0.031246365
932,493.8428384,1508.156759,0.32744795,0.007564635,-0.01829442,-0.004813462,-0.016588629,-0.01050722,-0.017885534,-0.04187324,0.011561062,0.029836494,0.061000315,0.055231555,0.011709672,0.034490659,0.078692556,0.044523707,0.050519724,0.030085101,0.044126593,0.049447055,0.017125806,0.033356322,0.054559678,0.036413201,0.078223097,0.060657767,0.056135311,0.067292768,0.057040885,0.0554266,0.034094488,0.0545197,0.017662882,0.048239914,0.035227762
933,586.0988128,2024.034575,0.289569566,-0.020903022,-0.013377931,-0.014784671,-0.013896693,-0.017426385,-0.021743044,-0.012442704,0.030063211,0.042799269,0.04171197,0.06859489,0.044767705,0.039158515,0.066276394,0.036150929,0.029377229,0.029572859,0.010228372,0.029897199,0.007646357,-0.009842349,0.005972861,0.006404599,0.020715731,0.003991359,-0.02015097,0.020446403,0.015767592,0.008193074,0.008214505,0.005766426,0.008194409,-0.000619616,0.017169833
934,455.9427248,1286.053555,0.354528568,0.0334379,0.018451192,0.008141246,-0.013286482,-0.008968972,-0.029414179,-0.0348544,-0.014327092,0.011643038,0.029177749,0.034366551,0.032187863,0.033252234,0.015373643,0.009965512,0.006359241,-0.022763498,-0.037264447,-0.021798446,-0.054401579,-0.053725761,-0.06349373,-0.066761735,-0.096377303,-0.110812709,-0.108306739,-0.122017388,-0.123973633,-0.132669978,-0.135696734,-0.139120176,-0.159189215,-0.158294486,-0.171540055
935,574.8036052,2030.738909,0.283051456,0.014970329,0.006374537,-0.023929928,-0.031570466,-0.019308458,-0.023673351,0.005184807,0.012285197,0.033631421,0.026035913,0.025474938,0.016495463,0.008639138,0.026283351,0.041840059,0.025455865,0.027874357,0.064514656,0.028711597,0.021141145,0.012294025,0.031345367,0.020878066,0.026211619,0.038132711,0.034149684,0.025764509,0.024673337,0.034762142,0.020141708,0.038969356,0.033062255,0.035862201,0.019651863
936,388.3399862,1107.291279,0.350711681,0.006147117,-0.012554692,-0.010475785,-0.016463226,0.007300295,-0.029693181,-0.013623782,0.014909828,0.032195594,0.022257833,0.081054548,0.103264029,0.137132528,0.211077231,0.245658839,0.259298415,0.219802513,0.251405448,0.197209047,0.155119714,0.109512438,0.10009011,0.059227703,0.05188805,0.002814777,-0.029087427,-0.053344896,-0.061991173,-0.077089366,-0.081190591,-0.084843434,-0.112072339,-0.111063113,-0.118633742
937,463.6711315,1445.135694,0.320849546,0.019409392,0.007447371,0.007555675,0.007452995,-0.025633759,-0.025748504,-0.010382021,0.000720829,0.011860611,0.007317409,0.005028111,0.015158467,0.001491186,0.007306599,-0.011522754,0.003754638,-0.016437504,-0.000935504,0.002840627,0.004200141,-0.007245252,-0.01661938,-0.016367196,0.008663681,-0.030864243,0.002140175,-0.008171426,0.003609994,-0.008580215,-0.031539984,-0.019280907,-0.003053042,-0.04747548,-0.020638379
938,561.6486667,1902.357831,0.295238182,0.001666301,-0.012845587,-0.023717001,-0.024275769,-0.039795053,-0.032853307,-0.005187619,0.022395218,0.04000894,0.074603877,0.083847014,0.092874519,0.125058538,0.121947801,0.111303767,0.108208729,0.121108569,0.103391068,0.100467521,0.081423641,0.073464756,0.064208668,0.066210746,0.057104447,0.025710999,0.034112388,0.028329165,0.030620561,0.010439524,0.006282433,-0.00048799,0.007562108,0.009902559,0.001722208
939,462.2983662,1416.226665,0.326429644,0.024294098,0.011501808,0.007290248,-0.015761531,-0.015000228,-0.025246853,-0.02226307,-0.000810581,0.026957667,0.009038443,0.009404436,0.00579007,-0.016365148,-0.021377826,0.014679788,-0.024249294,-0.010393548,0.01116846,0.004701476,0.004698056,0.019739985,0.032565148,0.048017946,0.053044392,0.068083933,0.058318554,0.103396863,0.077660546,0.118433764,0.127607331,0.137830679,0.170919394,0.156770867,0.156732464
940,571.8891701,1905.558488,0.300116304,0.019776286,0.02347712,0.005793368,0.009166664,-0.000827386,-0.020106178,-0.042488419,-0.00165767,-0.005539169,0.012405383,0.015641494,-0.016601115,-0.032510646,-0.010585312,0.011578967,-0.017372988,-0.018774663,-0.066303295,-0.057001774,-0.029063114,-0.000224793,-0.031000824,-0.008023534,-0.039547315,-0.05346828,-0.035877205,-0.074373208,-0.066715628,-0.030307102,-0.036192362,-0.015643788,-0.032612156,-0.038408423,-0.062200607
941,472.7985151,1672.473915,0.282694104,-0.005611651,-0.002992348,-0.003921952,0.015181275,-0.001946457,-0.009761315,-0.008044235,-0.004509136,0.015651177,0.005954643,0.042714877,0.033694511,0.055064329,0.062738656,0.071174227,0.061858393,0.053271223,0.070378656,0.051956816,0.074269059,0.053908919,0.04962815,0.071343654,0.048010369,0.05014495,0.058542947,0.063450236,0.029171232,0.035833759,0.045833347,0.023975362,0.027715518,0.02714907,0.036432484
942,599.422226,1733.30976,0.345825218,0.038147511,0.016467607,0.008133364,-0.008863922,-0.005937821,-0.027198807,-0.024415078,-0.007115917,0.010747525,3.55E-05,-0.000827942,-0.0146623,-0.032361291,-0.017722766,-0.045173425,-0.05329623,-0.061287151,-0.073863119,-0.082738915,-0.0857421,-0.09672804,-0.086572828,-0.093794395,-0.107792011,-0.10907495,-0.112614744,-0.098457916,-0.120552931,-0.114342104,-0.114607868,-0.129573743,-0.118441668,-0.112515804,-0.128677942
943,874.2621921,3840.149148,0.227663603,-0.00403621,-0.006526565,-0.022161567,-0.017432462,0.007993051,-0.032772242,-0.027804605,0.017160294,0.03302392,0.052556388,0.042407593,0.007600848,0.013245167,0.013347043,0.011873124,0.006975624,-0.084788803,0.004577168,-0.02150625,-0.001451568,-0.004898649,-0.080075885,-0.010238675,-0.106648935,-0.006365336,-0.028070082,-0.007961145,-0.015450409,-0.074321339,-0.0434415,-0.027759177,-0.039869517,-0.053526121,-0.11149556
944,596.6292438,1834.029272,0.325310644,-0.012821095,-0.012198127,-0.036362391,-0.00522152,-0.006967019,-0.011372845,-0.008122376,0.01628163,0.025511207,0.051272535,0.012243078,0.042170192,0.038457963,0.059567556,0.07350764,0.063198719,0.076288477,0.115267155,0.143794697,0.139436447,0.184762746,0.19001208,0.199830325,0.23391099,0.251059696,0.285217605,0.285459523,0.293054263,0.274752707,0.313500281,0.307312974,0.342420173,0.332697411,0.302999578
945,461.2716135,1452.877359,0.317488335,0.005059371,-0.01026499,-0.007191944,-0.003647837,-0.009374798,-0.028671906,-0.001017733,0.006210978,0.015101652,0.033797208,0.039944926,0.025929218,0.022427954,0.024032662,0.022829112,0.022244484,0.038427741,0.027486203,0.006559451,0.032781897,0.017025099,0.036469859,0.019014636,0.013129795,0.018770662,0.00504653,0.007873836,0.010986061,-0.001968742,0.008090551,0.002594252,0.021273542,0.005917413,0.014885054
946,627.7727745,2211.922893,0.283813137,0.014119639,0.003622512,-0.003903927,-0.015173278,-0.010930301,-0.029588754,-0.007122984,-0.000996575,0.018766241,0.031207427,0.01018405,-0.003511561,-0.008889477,-0.022200909,-0.01802838,-0.036875354,-0.029501781,-0.049206282,-0.06230272,-0.083407462,-0.076334909,-0.081760416,-0.06267158,-0.097635628,-0.068028799,-0.101499023,-0.095668482,-0.088312275,-0.112933459,-0.131070531,-0.096822277,-0.097444259,-0.105621492,-0.140614751
947,623.1230969,1848.381187,0.337118286,0.009025976,-0.00199704,-0.015024806,-0.026517358,-0.003967161,-0.024107496,0.005235242,-0.006521016,0.005457357,0.058416302,0.040599449,0.030831742,0.015191047,0.033015611,0.030113554,0.031325627,0.002416459,0.021311447,0.018080949,-0.007919398,-0.012939242,-0.00433993,0.013700346,-0.022041524,0.000409399,-0.005629256,-0.017991625,-0.017298637,-0.033601666,-0.040558875,-0.02639627,-0.015468268,-0.017335924,-0.01485297
948,479.9799723,1680.146993,0.285677369,-0.027504291,-0.003201655,-0.005316373,0.000240197,-0.011928144,-0.000572268,-0.002854479,0.005653527,0.019036803,0.026446683,0.030559458,0.030768812,0.021106437,0.029826202,0.021724167,0.026919849,-0.001268094,0.016692559,0.015167608,0.014280465,0.004117738,0.008396239,-0.004418412,0.006613943,0.01439857,-0.006270715,0.009890066,0.010557189,-0.057693534,0.004516643,0.008023726,-0.000182826,0.00938409,-0.118158507
949,295.4321822,883.6941896,0.334314954,-0.002082744,-0.005422732,-0.007995103,0.001186717,-0.007860109,-0.006997375,-0.013101014,0.013472125,0.018190203,0.010610032,0.008925293,0.008489848,0.027985878,0.037315987,0.074333813,0.084574415,0.12039772,0.127670388,0.130668884,0.154902953,0.149157973,0.143238383,0.142945986,0.150834605,0.130866424,0.148840107,0.124588111,0.132704334,0.103008679,0.101466015,0.086712194,0.103502962,0.106172928,0.082635033
950,560.5576288,1742.052388,0.321780007,-0.01455355,0.005554884,0.008520565,0.003060642,0.001941107,-0.03343056,-0.007842977,-0.007837337,0.04032018,0.004267046,0.02244133,-9.66E-05,-0.014837868,-0.009024834,-0.001721065,-0.014622956,0.002078379,-0.016817581,-0.008364803,-0.035425828,-0.020075073,0.001986207,-0.017622035,-0.028413188,-0.028829421,-0.03967945,-0.028827154,-0.033423524,-0.034335205,-0.024260623,-0.017084592,-0.051853039,-0.063318666,-0.059669796
951,391.4155773,1472.858851,0.265752266,0.005252965,0.03087798,-0.04405311,-0.048574886,-0.009699444,-0.026178807,0.0219211,-0.031129494,0.025070245,0.076513451,0.05765525,0.020261654,0.047497886,0.009423553,0.192665812,-0.002103526,0.320574514,0.062462059,-0.019885079,-0.024415777,0.221350424,0.028533729,0.001069179,-0.020530851,0.240855341,-0.03572278,-0.044276809,-0.089870712,-0.032063592,-0.03496685,0.230289696,-0.081881072,-0.068188243,-0.112218248
952,526.3485774,1816.630005,0.289739009,0.002315051,0.004265728,0.002342996,-0.010606805,-0.010651634,-0.032218927,-0.016890815,-0.00248037,0.042344557,0.021580219,0.025946893,0.046656044,0.02404867,0.055126372,0.08493773,0.136574829,0.209480743,0.275599903,0.339273965,0.405755252,0.429888037,0.467142776,0.468182751,0.481005625,0.433114759,0.441679209,0.450420945,0.441354041,0.441185938,0.429682498,0.417366486,0.374976198,0.414504711,0.415377254
953,393.2292024,1424.570856,0.276033446,0.005852126,-0.031817912,0.066240764,-0.033917193,-0.001341305,-0.019438761,-0.02857975,-0.003267412,0.008443749,0.037825693,0.085876217,0.050569623,0.133465311,0.111416421,0.211904557,0.24758908,0.298890776,0.464810431,0.46308454,0.62186098,0.605938066,0.632593785,0.504392163,0.546745851,0.522737187,0.514604682,0.534864447,0.628012179,0.565692692,0.396902923,0.559923609,0.468457309,0.466703768,1.094265777
954,601.2807716,2024.110818,0.297059215,0.014640521,-0.00226809,-0.005907085,-0.005523477,-0.013471541,-0.018259688,-0.024249048,-0.01066393,0.033197154,0.032505184,0.030246305,0.033149152,0.015287217,0.015821011,0.028472976,0.011826447,0.016374482,0.007669669,0.01216667,0.006313172,0.005910864,-0.001225445,0.00090594,0.015422513,-0.004444025,0.001339037,0.012857251,0.004795249,-0.000342503,0.005013766,0.010963987,0.00145268,-0.004972417,-0.012574041
955,428.5009607,1297.331779,0.330294045,0.013661831,-0.009430357,-0.006798761,-0.012345792,-0.001578515,-0.016145469,-0.010299422,-0.011718036,0.038175196,0.016479325,0.032134464,0.016211837,0.003008599,-0.023490516,-0.011021726,-0.00065667,-0.021132075,-0.034690868,-0.049469897,-0.029385351,-0.060395361,-0.05097965,-0.049795254,-0.048659058,-0.056247885,-0.043601561,-0.050447022,-0.041951176,-0.035280891,-0.01630555,-0.016533462,0.016358226,-0.007967018,0.044047113
956,539.7988974,1507.232744,0.358139046,0.049806959,0.025013387,-0.05378446,-0.030382948,0.016096745,0.011490185,-0.041401616,0.004426888,0.022745076,-0.004010216,-0.004867887,0.048906267,-0.021687494,0.031261821,0.02531224,-0.00400574,0.050437662,0.019610246,0.083257029,0.076822737,0.032325003,0.008604885,0.088500963,0.093729196,0.105098223,0.0368434,0.055206984,0.067415088,0.09057029,0.125339899,0.08100245,0.071137378,0.102753178,0.043739556
957,557.9494641,1950.8919,0.28599712,-0.011937787,-0.021697043,0.008284583,-0.008905353,0.002969359,0.005670349,0.009111139,-0.022734309,0.018190249,0.021048812,0.018494159,0.004767904,-0.009028071,-0.018371524,-0.009958242,0.000897422,0.001374214,-0.001058226,0.007738514,0.003981713,-0.007516883,0.040253916,0.013043212,-0.005037729,0.016703332,0.046878219,0.047261542,0.065852723,0.015009439,0.016506239,0.047473794,0.041074216,0.024779362,0.070209788
958,434.6395394,1702.226753,0.255335864,0.009779529,0.008346629,-0.019317247,-0.055679284,-0.024401359,-0.004678312,-0.020820208,-0.015635139,0.0619403,0.060465092,0.038028469,0.060681221,0.05542984,0.031884689,0.092039285,0.045895228,0.038316654,0.033455217,0.049978406,0.099972273,0.025472943,-0.002708197,0.004517687,0.0276995,0.035142502,-0.014707221,-0.010518488,-0.069037529,-0.067879639,-0.086233696,-0.047615271,-0.085671174,-0.075015927,-0.117343914
959,694.512635,1963.945176,0.353631376,-0.008307899,0.021952273,-0.025262502,-0.004864343,-0.010840489,-0.02450205,-0.015424762,0.013051032,0.018440016,0.035758724,0.054382025,0.029790496,0.044474954,0.053283851,0.030902842,0.020285907,0.038157119,0.017223254,0.038781311,0.042405755,0.036091523,0.057028194,0.005893789,0.046735949,0.045546833,0.047594566,0.089199062,0.050339297,0.050693511,0.067524467,0.058804945,0.049973555,0.061733532,0.073861071
960,729.3431882,2358.76062,0.309206107,-0.01820086,-0.013957311,-0.019335245,-0.035391774,-0.004072565,-0.018164599,-0.007510665,0.024662447,0.03319951,0.058771063,0.067441278,0.072952279,0.096014735,0.142496403,0.172931327,0.164533853,0.194217522,0.2098773,0.238046034,0.240303875,0.259328861,0.276951558,0.347620467,0.362984102,0.372849059,0.397933851,0.385710814,0.36256269,0.343634385,0.356675018,0.334623959,0.326949946,0.361829547,0.368684085
